"transaction_id","account_id","transaction_date","posted_date","description","amount","currency","source_file","client_reported_category"
"T02284","A001","9/11/2025","2025-09-12","TARGET T-2450","-130.8","USD","A001_09_export.csv",""
"T02285","A002","2025-06-25","2025-06-26","Walgreens","-83.18","USD","A002_06_export.csv",""
"T02286","A003","10/18/2025","2025-10-20","DD *DOORDASH","-98.68","USD","A003_10_export.csv",""
"T02287","A004","2025-05-03 00:00:00","2025-05-04","Uber Eats","-9.66","USD","A004_05_export.csv",""
"T02288","A003","2025-02-28 00:00:00","2025-03-01","WALGREENS #04712","-45.59","USD","A003_02_export.csv","Other"
"T02289","A002","8/17/2025","2025-08-19","Uber","-37.3","USD","A002_08_export.csv","Food"
"T02290","A005","2025-02-16 00:00:00","2025-02-17","LVAC","-93.85","USD","A005_02_export.csv","Bills"
"T02291","A002","2025-08-08","2025-08-10","DD *DOORDASH","-34.82","USD","A002_08_export.csv",""
"T02292","A001","2025-01-19 00:00:00","2025-01-20","Target","-36.58","USD","A001_01_export.csv",""
"T02293","A005","2025-05-04","2025-05-05","AMC Theatres","-35.77","USD","A005_05_export.csv",""
"T02294","A005","12/25/2025","2025-12-26","COX COMMUNICATIONS","-111.59","USD","A005_12_export.csv",""
"T02295","A005","2025-06-27","2025-06-28","UBER *TRIP","-86.12","USD","A005_06_export.csv",""
"T02296","A003","6/23/2025","2025-06-24","AMC 0039 TOWN SQUARE","-63.63","USD","A003_06_export.csv",""
"T02297","A002","2025-04-07 00:00:00","2025-04-08","TARGET T-2450","-235.11","USD","A002_04_export.csv","Food"
"T02298","A001","2025-08-25","2025-08-26","CHIPOTLE 2841","-46.82","USD","A001_08_export.csv",""
"T02299","A005","2025-08-26","2025-08-27","SHELL OIL 5742","-63.32","USD","A005_08_export.csv",""
"T02300","A002","2025-07-07","2025-07-08","Netflix","-19.75","USD","A002_07_export.csv",""
"T02301","A003","3/22/2025","2025-03-23","NIKE LAS VEGAS","-86.83","USD","A003_03_export.csv",""
"T02302","A001","2025-11-06 00:00:00","2025-11-08","Netflix","-31.99","USD","A001_11_export.csv",""
"T02303","A003","2025-04-17 00:00:00","2025-04-18","CHIPOTLE 2841","-100.91","USD","A003_04_export.csv",""
"T02304","A005","2025-01-26 00:00:00","2025-01-27","Walgreens","-106.43","USD","A005_01_export.csv","Shopping"
"T02305","A004","7/11/2025","2025-07-13","MARRIOTT HOTEL","-157.67","USD","A004_07_export.csv",""
"T02306","A001","1/31/2025","2025-02-02","MARRIOTT HOTEL","-284.25","USD","A001_01_export.csv",""
"T02307","A005","2025-10-28 00:00:00","2025-10-29","Shell","-43.06","USD","A005_10_export.csv",""
"T02308","A004","6/14/2025","2025-06-15","AMAZON.COM*","-157.01","USD","A004_06_export.csv",""
"T02309","A003","2025-01-13 00:00:00","2025-01-15","SW GAS CORP","-208.23","USD","A003_01_export.csv",""
"T02310","A002","2025-03-21","2025-03-22","NV Energy","-229.61","USD","A002_03_export.csv",""
"T02311","A004","2025-04-24","2025-04-25","Spotify","-69.64","USD","A004_04_export.csv",""
"T02312","A002","2025-01-04","2025-01-06","LVAC","-35.22","USD","A002_01_export.csv",""
"T02313","A003","11/29/2025","2025-11-30","WALGREENS #04712","-15.82","USD","A003_11_export.csv",""
"T02314","A001","12/24/2025","2025-12-25","COX COMMUNICATIONS","-123.11","USD","A001_12_export.csv",""
"T02315","A004","2025-03-31","2025-04-02","MARRIOTT HOTEL","-179.21","USD","A004_03_export.csv",""
"T02316","A001","6/13/2025","2025-06-14","SW GAS CORP","-181.23","USD","A001_06_export.csv",""
"T02317","A005","1/7/2025","2025-01-08","SPOTIFY USA","-36.04","USD","A005_01_export.csv","Bills"
"T02318","A001","8/5/2025","2025-08-06","Southwest Airlines","-937.06","USD","A001_08_export.csv",""
"T02319","A003","2025-01-29 00:00:00","2025-01-30","CHIPOTLE 2841","-62.19","USD","A003_01_export.csv",""
"T02320","A005","2025-02-28","2025-03-01","COX COMMUNICATIONS","-177.36","USD","A005_02_export.csv",""
"T02321","A004","2025-06-23 00:00:00","2025-06-24","UBER *TRIP","-20.96","USD","A004_06_export.csv",""
"T02322","A003","1/5/2025","2025-01-07","NVENERGY PAYMENT","-99.8","USD","A003_01_export.csv","Bills"
"T02323","A004","11/10/2025","2025-11-11","DD *DOORDASH","-86.12","USD","A004_11_export.csv",""
"T02324","A003","2025-05-03","2025-05-04","Airbnb","-773.75","USD","A003_05_export.csv",""
"T02325","A003","2025-09-15 00:00:00","2025-09-17","LVAC","-100.39","USD","A003_09_export.csv",""
"T02326","A003","8/26/2025","2025-08-27","SOUTHWEST AIR","-499.59","USD","A003_08_export.csv","Shopping"
"T02327","A004","2025-11-25 00:00:00","2025-11-26","Marriott","-644.62","USD","A004_11_export.csv",""
"T02328","A001","1/15/2025","2025-01-16","UBER *TRIP","-41.04","USD","A001_01_export.csv",""
"T02329","A003","1/11/2025","2025-01-12","Smith's","-119.33","USD","A003_01_export.csv",""
"T02330","A002","12/4/2025","2025-12-05","COSTCO WHSE #1320","-51.65","USD","A002_12_export.csv",""
"T02331","A002","10/30/2025","2025-10-31","Shell","-19.93","USD","A002_10_export.csv",""
"T02332","A001","9/7/2025","2025-09-09","Trader Joe's","-71.17","USD","A001_09_export.csv",""
"T02333","A002","2025-09-26","2025-09-27","Chevron","-93.04","USD","A002_09_export.csv",""
"T02334","A001","2025-03-26","2025-03-28","CVS","-59.1","USD","A001_03_export.csv",""
"T02335","A005","2025-05-22 00:00:00","2025-05-23","DoorDash","-102.35","USD","A005_05_export.csv",""
"T02336","A002","11/13/2025","2025-11-15","Target","-50.15","USD","A002_11_export.csv",""
"T02337","A005","2025-10-18","2025-10-20","Cox Communications","-224.55","USD","A005_10_export.csv","Shopping"
"T02338","A002","2025-08-23 00:00:00","2025-08-24","CHEVRON 0209341","-79.18","USD","A002_08_export.csv",""
"T02339","A004","10/24/2025","2025-10-25","MARRIOTT HOTEL","-778.12","USD","A004_10_export.csv",""
"T02340","A002","2025-07-31 00:00:00","2025-08-01","Shell","-25.72","USD","A002_07_export.csv",""
"T02341","A005","2025-02-22 00:00:00","2025-02-23","Uber Eats","-96.46","USD","A005_02_export.csv","Bills"
"T02342","A005","5/1/2025","2025-05-03","AMC 0039 TOWN SQUARE","-29.16","USD","A005_05_export.csv",""
"T02343","A002","2025-06-26 00:00:00","2025-06-27","NIKE LAS VEGAS","-52.59","USD","A002_06_export.csv",""
"T02344","A001","2025-12-12","2025-12-14","COSTCO WHSE #1320","-168.74","USD","A001_12_export.csv","Shopping"
"T02345","A004","2025-02-23","2025-02-24","WALGREENS #04712","-29.19","USD","A004_02_export.csv",""
"T02346","A003","2025-12-10","2025-12-11","COSTCO WHSE #1320","-167.61","USD","A003_12_export.csv",""
"T02347","A003","2025-02-16 00:00:00","2025-02-18","MARRIOTT HOTEL","-294.25","USD","A003_02_export.csv",""
"T02348","A002","2025-01-01 00:00:00","2025-01-02","LVAC","-43.25","USD","A002_01_export.csv",""
"T02349","A002","9/28/2025","2025-09-30","CVS","-70.32","USD","A002_09_export.csv","Other"
"T02350","A004","2025-02-01 00:00:00","2025-02-02","NIKE LAS VEGAS","-177.92","USD","A004_02_export.csv","Bills"
"T02351","A005","2025-12-06 00:00:00","2025-12-07","Cox Communications","-205.72","USD","A005_12_export.csv",""
"T02352","A005","2025-07-07 00:00:00","2025-07-08","Nike","-85.96","USD","A005_07_export.csv",""
"T02353","A001","2025-11-08 00:00:00","2025-11-09","LAS VEGAS ATHLETIC CLUB","-109.29","USD","A001_11_export.csv",""
"T02354","A001","2025-07-30 00:00:00","2025-07-31","TARGET T-2450","-171.53","USD","A001_07_export.csv",""
"T02355","A005","2025-12-04","2025-12-06","DoorDash","-74.22","USD","A005_12_export.csv",""
"T02356","A001","11/13/2025","2025-11-14","Costco","-134.44","USD","A001_11_export.csv","Food"
"T02357","A001","1/31/2025","2025-02-02","SPOTIFY USA","-54.73","USD","A001_01_export.csv",""
"T02358","A003","1/23/2025","2025-01-24","WALGREENS #04712","-109.83","USD","A003_01_export.csv",""
"T02359","A005","2025-01-25 00:00:00","2025-01-27","DoorDash","-73.03","USD","A005_01_export.csv",""
"T02360","A004","2025-10-08 00:00:00","2025-10-09","Southwest Airlines","-215.83","USD","A004_10_export.csv",""
"T02361","A001","2025-01-01","2025-01-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_01_export.csv",""
"T02362","A001","2025-01-15","2025-01-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_01_export.csv",""
"T02363","A002","2025-01-05","2025-01-05","JORDAN MORGAN PAYROLL","3000","USD","A002_01_export.csv",""
"T02364","A002","2025-01-20","2025-01-20","JORDAN MORGAN PAYROLL","3000","USD","A002_01_export.csv",""
"T02365","A001","2025-01-01","2025-01-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_01_export.csv",""
"T02366","A001","2025-01-03","2025-01-03","TRANSFER TO CHASE CARD","-1250","USD","A001_01_export.csv",""
"T02367","A003","2025-01-03","2025-01-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_01_export.csv",""
"T02368","A002","2025-01-08","2025-01-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_01_export.csv",""
"T02369","A004","2025-01-08","2025-01-08","MOBILE PAYMENT","450","USD","A004_01_export.csv",""
"T02370","A001","2025-02-01","2025-02-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_02_export.csv",""
"T02371","A001","2025-02-15","2025-02-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_02_export.csv",""
"T02372","A002","2025-02-05","2025-02-05","JORDAN MORGAN PAYROLL","3000","USD","A002_02_export.csv",""
"T02373","A002","2025-02-20","2025-02-20","JORDAN MORGAN PAYROLL","3000","USD","A002_02_export.csv",""
"T02374","A001","2025-02-01","2025-02-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_02_export.csv",""
"T02375","A001","2025-02-03","2025-02-03","TRANSFER TO CHASE CARD","-1250","USD","A001_02_export.csv",""
"T02376","A003","2025-02-03","2025-02-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_02_export.csv",""
"T02377","A002","2025-02-08","2025-02-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_02_export.csv",""
"T02378","A004","2025-02-08","2025-02-08","MOBILE PAYMENT","450","USD","A004_02_export.csv",""
"T02379","A001","2025-03-01","2025-03-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_03_export.csv",""
"T02380","A001","2025-03-15","2025-03-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_03_export.csv",""
"T02381","A002","2025-03-05","2025-03-05","JORDAN MORGAN PAYROLL","3000","USD","A002_03_export.csv",""
"T02382","A002","2025-03-20","2025-03-20","JORDAN MORGAN PAYROLL","3000","USD","A002_03_export.csv",""
"T02383","A001","2025-03-01","2025-03-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_03_export.csv",""
"T02384","A001","2025-03-03","2025-03-03","TRANSFER TO CHASE CARD","-1250","USD","A001_03_export.csv",""
"T02385","A003","2025-03-03","2025-03-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_03_export.csv",""
"T02386","A002","2025-03-08","2025-03-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_03_export.csv",""
"T02387","A004","2025-03-08","2025-03-08","MOBILE PAYMENT","450","USD","A004_03_export.csv",""
"T02388","A001","2025-03-24","2025-03-25","FREELANCE DESIGN PAYMENT","1500","USD","A001_03_export.csv","Income"
"T02389","A001","2025-04-01","2025-04-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_04_export.csv",""
"T02390","A001","2025-04-15","2025-04-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_04_export.csv",""
"T02391","A002","2025-04-05","2025-04-05","JORDAN MORGAN PAYROLL","3000","USD","A002_04_export.csv",""
"T02392","A002","2025-04-20","2025-04-20","JORDAN MORGAN PAYROLL","3000","USD","A002_04_export.csv",""
"T02393","A001","2025-04-01","2025-04-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_04_export.csv",""
"T02394","A001","2025-04-03","2025-04-03","TRANSFER TO CHASE CARD","-1250","USD","A001_04_export.csv",""
"T02395","A003","2025-04-03","2025-04-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_04_export.csv",""
"T02396","A002","2025-04-08","2025-04-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_04_export.csv",""
"T02397","A004","2025-04-08","2025-04-08","MOBILE PAYMENT","450","USD","A004_04_export.csv",""
"T02398","A001","2025-05-01","2025-05-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_05_export.csv",""
"T02399","A001","2025-05-15","2025-05-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_05_export.csv",""
"T02400","A002","2025-05-05","2025-05-05","JORDAN MORGAN PAYROLL","3000","USD","A002_05_export.csv",""
"T02401","A002","2025-05-20","2025-05-20","JORDAN MORGAN PAYROLL","3000","USD","A002_05_export.csv",""
"T02402","A001","2025-05-01","2025-05-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_05_export.csv",""
"T02403","A001","2025-05-03","2025-05-03","TRANSFER TO CHASE CARD","-1250","USD","A001_05_export.csv",""
"T02404","A003","2025-05-03","2025-05-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_05_export.csv",""
"T02405","A002","2025-05-08","2025-05-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_05_export.csv",""
"T02406","A004","2025-05-08","2025-05-08","MOBILE PAYMENT","450","USD","A004_05_export.csv",""
"T02407","A001","2025-06-01","2025-06-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_06_export.csv",""
"T02408","A001","2025-06-15","2025-06-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_06_export.csv",""
"T02409","A002","2025-06-05","2025-06-05","JORDAN MORGAN PAYROLL","3000","USD","A002_06_export.csv",""
"T02410","A002","2025-06-20","2025-06-20","JORDAN MORGAN PAYROLL","3000","USD","A002_06_export.csv",""
"T02411","A001","2025-06-01","2025-06-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_06_export.csv",""
"T02412","A001","2025-06-03","2025-06-03","TRANSFER TO CHASE CARD","-1250","USD","A001_06_export.csv",""
"T02413","A003","2025-06-03","2025-06-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_06_export.csv",""
"T02414","A002","2025-06-08","2025-06-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_06_export.csv",""
"T02415","A004","2025-06-08","2025-06-08","MOBILE PAYMENT","450","USD","A004_06_export.csv",""
"T02416","A001","2025-06-24","2025-06-25","FREELANCE DESIGN PAYMENT","1500","USD","A001_06_export.csv","Income"
"T02417","A001","2025-07-01","2025-07-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_07_export.csv",""
"T02418","A001","2025-07-15","2025-07-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_07_export.csv",""
"T02419","A002","2025-07-05","2025-07-05","JORDAN MORGAN PAYROLL","3000","USD","A002_07_export.csv",""
"T02420","A002","2025-07-20","2025-07-20","JORDAN MORGAN PAYROLL","3000","USD","A002_07_export.csv",""
"T02421","A001","2025-07-01","2025-07-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_07_export.csv",""
"T02422","A001","2025-07-03","2025-07-03","TRANSFER TO CHASE CARD","-1250","USD","A001_07_export.csv",""
"T02423","A003","2025-07-03","2025-07-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_07_export.csv",""
"T02424","A002","2025-07-08","2025-07-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_07_export.csv",""
"T02425","A004","2025-07-08","2025-07-08","MOBILE PAYMENT","450","USD","A004_07_export.csv",""
"T02426","A001","2025-08-01","2025-08-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_08_export.csv",""
"T02427","A001","2025-08-15","2025-08-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_08_export.csv",""
"T02428","A002","2025-08-05","2025-08-05","JORDAN MORGAN PAYROLL","3000","USD","A002_08_export.csv",""
"T02429","A002","2025-08-20","2025-08-20","JORDAN MORGAN PAYROLL","3000","USD","A002_08_export.csv",""
"T02430","A001","2025-08-01","2025-08-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_08_export.csv",""
"T02431","A001","2025-08-03","2025-08-03","TRANSFER TO CHASE CARD","-1250","USD","A001_08_export.csv",""
"T02432","A003","2025-08-03","2025-08-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_08_export.csv",""
"T02433","A002","2025-08-08","2025-08-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_08_export.csv",""
"T02434","A004","2025-08-08","2025-08-08","MOBILE PAYMENT","450","USD","A004_08_export.csv",""
"T02435","A001","2025-09-01","2025-09-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_09_export.csv",""
"T02436","A001","2025-09-15","2025-09-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_09_export.csv",""
"T02437","A002","2025-09-05","2025-09-05","JORDAN MORGAN PAYROLL","3000","USD","A002_09_export.csv",""
"T02438","A002","2025-09-20","2025-09-20","JORDAN MORGAN PAYROLL","3000","USD","A002_09_export.csv",""
"T02439","A001","2025-09-01","2025-09-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_09_export.csv",""
"T02440","A001","2025-09-03","2025-09-03","TRANSFER TO CHASE CARD","-1250","USD","A001_09_export.csv",""
"T02441","A003","2025-09-03","2025-09-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_09_export.csv",""
"T02442","A002","2025-09-08","2025-09-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_09_export.csv",""
"T02443","A004","2025-09-08","2025-09-08","MOBILE PAYMENT","450","USD","A004_09_export.csv",""
"T02444","A001","2025-09-24","2025-09-25","FREELANCE DESIGN PAYMENT","1500","USD","A001_09_export.csv","Income"
"T02445","A001","2025-10-01","2025-10-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_10_export.csv",""
"T02446","A001","2025-10-15","2025-10-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_10_export.csv",""
"T02447","A002","2025-10-05","2025-10-05","JORDAN MORGAN PAYROLL","3000","USD","A002_10_export.csv",""
"T02448","A002","2025-10-20","2025-10-20","JORDAN MORGAN PAYROLL","3000","USD","A002_10_export.csv",""
"T02449","A001","2025-10-01","2025-10-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_10_export.csv",""
"T02450","A001","2025-10-03","2025-10-03","TRANSFER TO CHASE CARD","-1250","USD","A001_10_export.csv",""
"T02451","A003","2025-10-03","2025-10-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_10_export.csv",""
"T02452","A002","2025-10-08","2025-10-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_10_export.csv",""
"T02453","A004","2025-10-08","2025-10-08","MOBILE PAYMENT","450","USD","A004_10_export.csv",""
"T02454","A001","2025-11-01","2025-11-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_11_export.csv",""
"T02455","A001","2025-11-15","2025-11-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_11_export.csv",""
"T02456","A002","2025-11-05","2025-11-05","JORDAN MORGAN PAYROLL","3000","USD","A002_11_export.csv",""
"T02457","A002","2025-11-20","2025-11-20","JORDAN MORGAN PAYROLL","3000","USD","A002_11_export.csv",""
"T02458","A001","2025-11-01","2025-11-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_11_export.csv",""
"T02459","A001","2025-11-03","2025-11-03","TRANSFER TO CHASE CARD","-1250","USD","A001_11_export.csv",""
"T02460","A003","2025-11-03","2025-11-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_11_export.csv",""
"T02461","A002","2025-11-08","2025-11-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_11_export.csv",""
"T02462","A004","2025-11-08","2025-11-08","MOBILE PAYMENT","450","USD","A004_11_export.csv",""
"T02463","A001","2025-12-01","2025-12-01","PAYROLL ALEX MORGAN","4038.46","USD","A001_12_export.csv",""
"T02464","A001","2025-12-15","2025-12-15","PAYROLL ALEX MORGAN","4038.46","USD","A001_12_export.csv",""
"T02465","A002","2025-12-05","2025-12-05","JORDAN MORGAN PAYROLL","3000","USD","A002_12_export.csv",""
"T02466","A002","2025-12-20","2025-12-20","JORDAN MORGAN PAYROLL","3000","USD","A002_12_export.csv",""
"T02467","A001","2025-12-01","2025-12-01","THE WYNN RESIDENCES RENT","-2850","USD","A001_12_export.csv",""
"T02468","A001","2025-12-03","2025-12-03","TRANSFER TO CHASE CARD","-1250","USD","A001_12_export.csv",""
"T02469","A003","2025-12-03","2025-12-03","ONLINE PAYMENT THANK YOU","1250","USD","A003_12_export.csv",""
"T02470","A002","2025-12-08","2025-12-08","TRANSFER TO CAPITAL ONE","-450","USD","A002_12_export.csv",""
